iter	Passed	Remaining
1173	282076	438733
1174	282261	438405
1175	282493	438153
1176	282893	438159
1177	283090	437853
1178	283318	437593
1179	283558	437353
1180	283803	437119
1181	284008	436824
1182	284224	436548
1183	284471	436317
1184	284674	436020
1185	284912	435777
1186	285131	435504
1187	285501	435462
1188	285686	435136
1189	285950	434932
1190	286232	434756
1191	286483	434532
1192	286682	434228
1193	286914	433976
1194	287117	433679
1195	287344	433419
1196	287573	433162
1197	287797	432897
1198	288045	432668
1199	288258	432387
1200	288482	432123
1201	288676	431813
1202	288905	431557
1203	289128	431291
1204	289317	430974
1205	289497	430644
1206	289681	430322
1207	289872	430009
1208	290093	429741
1209	290298	429450
1210	290526	429192
1211	290781	428974
1212	291002	428706
1213	291212	428423
1214	291406	428115
1215	291713	427974
1216	291976	427768
1217	292188	427487
1218	292385	427184
1219	292569	426863
1220	292774	426573
1221	293043	426375
1222	293275	426124
1223	293503	425867
1224	293709	425578
1225	293928	425309
1226	294147	425038
1227	294335	424725
1228	294547	424445
1229	294740	424138
1230	294957	423866
1231	295232	423678
1232	295452	423410
1233	295648	423107
1234	295870	422842
1235	296071	422548
1236	296292	422282
1237	296479	421968
1238	296683	421678
1239	296907	421416
1240	297169	421209
1241	297723	421416
1242	297929	421127
1243	298134	420838
1244	298353	420570
1245	298557	420280
1246	298781	420019
1247	298995	419743
1248	299191	419443
1249	299411	419175
1250	299640	418921
1251	299844	418632
1252	300124	418450
1253	300303	418125
1254	300518	417852
1255	300704	417539
1256	300929	417279
1257	301123	416977
1258	301343	416711
1259	301550	416427
1260	301801	416203
1261	301988	415892
1262	302228	415654
1263	302465	415411
1264	302705	415172
1265	302969	414968
1266	303226	414752
1267	303421	414452
1268	303609	414143
1269	303795	413831
1270	304019	413571
1271	304211	413268
1272	304403	412965
1273	304697	412800
1274	304910	412525
1275	305118	412245
1276	305331	411970
1277	305521	411665
1278	305708	411355
1279	305929	411092
1280	306127	410799
1281	306329	410510
1282	306558	410258
1283	306740	409943
1284	307020	409758
1285	307234	409486
1286	307424	409182
1287	307645	408919
1288	307819	408594
1289	308036	408327
1290	308249	408054
1291	308551	407900
1292	308801	407674
1293	308996	407378
1294	309250	407160
1295	309608	407078
1296	309802	406779
1297	310018	406510
1298	310200	406197
1299	310447	405970
1300	310648	405681
1301	310874	405426
1302	311078	405142
1303	311309	404893
1304	311477	404563
1305	311771	404395
1306	311960	404093
1307	312184	403835
1308	312401	403567
1309	312634	403322
1310	312830	403028
1311	313054	402771
1312	313260	402490
1313	313486	402235
1314	313680	401939
1315	314067	401891
1316	314343	401700
1317	314700	401613
1318	314905	401331
1319	315131	401076
1320	315324	400780
1321	315558	400535
1322	315738	400222
1323	315968	399971
1324	316200	399725
1325	316453	399504
1326	316673	399242
1327	316941	399041
1328	317152	398767
1329	317346	398472
1330	317529	398164
1331	317759	397914
1332	317955	397622
1333	318188	397377
1334	318375	397075
1335	318623	396848
1336	318834	396575
1337	319023	396275
1338	319233	396001
1339	319527	395832
1340	319794	395629
1341	320049	395411
1342	320272	395154
1343	320497	394898
1344	320696	394611
1345	320931	394369
1346	321185	394150
1347	321393	393874
1348	321569	393559
1349	321803	393315
1350	322017	393047
1351	322243	392794
1352	322420	392481
1353	322619	392194
1354	322852	391949
1355	323044	391656
1356	323338	391485
1357	323536	391198
1358	323774	390959
1359	323957	390654
1360	324198	390419
1361	324384	390118
1362	324617	389874
1363	324821	389595
1364	325156	389472
1365	325401	389243
1366	325666	389036
1367	325888	388778
1368	326095	388504
1369	326306	388232
1370	326510	387953
1371	326711	387672
1372	326922	387402
1373	327167	387172
1374	327405	386933
1375	327596	386640
1376	327863	386436
1377	328247	386369
1378	328455	386096
1379	328647	385803
1380	328830	385500
1381	329057	385249
1382	329253	384962
1383	329441	384665
1384	329672	384419
1385	329894	384163
1386	330150	383945
1387	330467	383799
1388	330722	383581
1389	330983	383369
1390	331182	383086
1391	331409	382834
1392	331604	382547
1393	331817	382280
1394	332013	381994
1395	332229	381731
1396	332456	381480
1397	332742	381297
1398	332963	381040
1399	333157	380751
1400	333415	380536
1401	333622	380262
1402	334154	380360
1403	334389	380118
1404	334597	379845
1405	334865	379641
1406	335110	379411
1407	335309	379128
1408	335527	378867
1409	335708	378565
1410	335916	378292
1411	336210	378118
1412	336480	377915
1413	336692	377648
1414	336877	377349
1415	337108	377104
1416	337370	376893
1417	337587	376631
1418	337831	376400
1419	338052	376143
1420	338239	375848
1421	338453	375583
1422	338652	375302
1423	338856	375026
1424	339062	374753
1425	339281	374494
1426	339517	374254
1427	339901	374177
1428	340090	373884
1429	340289	373605
1430	340505	373342
1431	340746	373107
1432	340950	372832
1433	341170	372575
1434	341356	372280
1435	341645	372098
1436	341928	371909
1437	342203	371712
1438	342427	371459
1439	342647	371201
1440	342835	370909
1441	343070	370668
1442	343277	370396
1443	343498	370140
1444	343718	369883
1445	343919	369606
1446	344163	369375
1447	344467	369207
1448	344700	368965
1449	344908	368694
1450	345138	368449
1451	345343	368175
1452	345572	367928
1453	345796	367676
1454	346029	367433
1455	346223	367149
1456	346419	366867
1457	346691	366665
1458	346896	366393
1459	347110	366130
1460	347420	365968
1461	347661	365734
1462	347842	365436
1463	348067	365186
1464	348244	364884
1465	348448	364610
1466	348705	364393
1467	348935	364147
1468	349209	363948
1469	349403	363665
1470	349633	363419
1471	349838	363147
1472	350065	362899
1473	350238	362594
1474	350490	362371
1475	350726	362132
1476	351147	362084
1477	351393	361854
1478	351624	361609
1479	351835	361344
1480	352086	361120
1481	352276	360833
1482	352510	360592
1483	352806	360414
1484	353088	360221
1485	353330	359987
1486	353602	359785
1487	353824	359531
1488	354035	359265
1489	354274	359029
1490	354481	358761
1491	354686	358489
1492	354921	358249
1493	355130	357983
1494	355339	357716
1495	355575	357477
1496	355799	357225
1497	356100	357051
1498	356307	356783
1499	356542	356542
1500	356799	356324
1501	356997	356046
1502	357249	355823
1503	357468	355567
1504	357880	355502
1505	358107	355253
1506	358473	355143
1507	358736	354930
1508	358948	354667
1509	359157	354400
1510	359371	354139
1511	359570	353862
1512	359782	353600
1513	359980	353322
1514	360176	353044
1515	360368	352761
1516	360610	352528
1517	360826	352269
1518	361031	351999
1519	361232	351726
1520	361454	351473
1521	361682	351226
1522	361881	350951
1523	362083	350679
1524	362297	350418
1525	362513	350160
1526	362734	349906
1527	362978	349675
1528	363175	349399
